subscriber,channel_avg_views,channel_avg_like_rate,title_length,tag_density,desc_length,desc_keyword_count,title_upper_ratio,desc_has_youtube_link,desc_has_timestamp,channel_has_digit,channel_has_special,title_ends_with_punct,category_1,category_2,category_10,category_15,category_17,category_19,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,category_29,period_Afternoon,period_Dawn,period_Evening,period_Morning,log_views
2397437,433883.75,0.0311770544552826,25,1.04,865,0,0.24,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,12.915840927106355
219493,54990.0,0.0095290052736861,55,0.2727272727272727,799,1,0.0727272727272727,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.91492481446108
2278592,231520.25,0.031790541404379,55,0.3272727272727272,422,5,0.1454545454545454,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,12.413046163681745
2048495,404634.0,0.0479688135358951,30,1.1666666666666667,2418,2,0.2333333333333333,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,13.478286638900588
315481,289061.5,0.0439843485946408,34,0.1176470588235294,321,0,0.1176470588235294,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.98860964595295
4857,101525.0,0.0054961832061068,30,0.0,511,1,0.1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.528070202296682
1461545,437908.68,0.0197487130328995,43,0.1395348837209302,386,0,0.1395348837209302,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.137795556658137
1062478,715653.9411764706,0.0312604083007231,75,0.3866666666666666,852,0,0.1866666666666666,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.814983703366517
2453494,4853359.090909091,0.0150847100015443,63,0.3809523809523809,1535,1,0.1904761904761904,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.683622298864606
1486849,299897.0,0.0439484222916534,42,0.0952380952380952,108,2,0.1666666666666666,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.611197695825233
3938715,324858.8333333333,0.0306715546640957,60,0.5166666666666667,372,0,0.2333333333333333,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.440587300100495
125215,194158.25,0.0156026149376746,44,0.2272727272727272,1996,0,0.1818181818181818,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,11.098454929447001
1017715,302743.0,0.0400986100880363,64,0.5,649,1,0.65625,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12.133227721549027
3482825,176509.0,0.0165385581320341,29,0.9655172413793104,1189,1,0.1379310344827586,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,12.62638038806362
387825,46686.75,0.0499747871646632,58,0.2241379310344827,1021,1,0.6206896551724138,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.956230407545783
4853444,280001.07692307694,0.0334604378687997,36,0.6944444444444444,1658,0,0.25,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13.011621742794022
2119249,341672.73333333334,0.0085267263302943,40,0.4,448,0,0.175,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13.847657270810561
694662,193375.66666666663,0.0343396332926272,51,0.7843137254901961,1122,2,0.3529411764705882,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,11.998094761922433
3212413,1266772.5294117648,0.011072779296658,64,0.453125,1202,0,0.15625,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.729560760499329
569870,321054.0,0.0418963788023198,50,0.16,1649,1,0.14,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,12.67936772699907
5525136,492143.8,0.0254012964559332,63,0.5873015873015873,1469,1,0.4603174603174603,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.95199941525216
89546,258887.0,0.0079030619536709,27,0.037037037037037,27,0,0.1481481481481481,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.464150814723375
890739,72937.7435897436,0.0266647232956329,55,0.7636363636363637,1636,2,0.1454545454545454,1,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,9.4588397305527
1789052,71912.5,0.0076926322572725,68,0.4705882352941176,491,0,0.1323529411764706,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11.403311471643898
1088076,239043.0,0.0379262308454964,46,0.1739130434782608,453,1,0.6956521739130435,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,12.384402914387655
1212390,115229.5,0.0601539903063104,46,0.2391304347826087,370,0,0.3260869565217391,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.811109696188163
4551034,1017455.8666666668,0.0393589768539455,52,0.2884615384615384,531,0,0.3846153846153846,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10.993513080266915
521239,108969.625,0.0074896607375762,51,0.3137254901960784,113,0,0.0392156862745098,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,11.465624191852216
2018112,1259234.4285714286,0.0211256178779741,45,0.5333333333333333,907,3,0.1555555555555555,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,14.549590926862212
684371,353561.5,0.0349521009080403,53,0.3773584905660377,977,0,0.5471698113207547,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.765888413468263
518118,599208.0,0.041331645892677,77,0.2337662337662337,1449,0,0.1818181818181818,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.465139985363631
298962,217094.64285714287,0.0070171719561065,59,0.135593220338983,1629,1,0.0338983050847457,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.747243015452291
6302,79667.0,0.0084100066526918,41,0.4146341463414634,234,0,0.1463414634146341,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,11.28562327850716
9570130,2740689.6,0.0837925195034955,43,0.813953488372093,1344,0,0.2790697674418604,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,14.110283927629707
2865,2564760.0,0.0018087462374647,58,0.4827586206896552,784,0,0.5517241379310345,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,14.757375854857811
1446544,8881865.888888888,0.0100534169072536,32,0.0,1007,1,0.15625,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.10345982581843
590048,80396.0,0.0522538434747997,30,0.0666666666666666,770,2,0.0666666666666666,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11.29473214103806
13357328,2016140.8461538465,0.0783083027799534,27,1.037037037037037,1560,2,0.1111111111111111,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,14.193285130866022
182809,1198379.0,0.0090080016422183,84,0.2023809523809523,309,1,0.4047619047619047,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.996481202687272
1169792,387505.0,0.033843769170006,50,0.28,177,1,0.28,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,12.903408541161573
1957681,59581.6,0.0078664086927504,64,0.265625,534,0,0.03125,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9.380251908693456
1267765,192680.3333333333,0.0655029465870757,31,1.4838709677419355,3060,3,0.032258064516129,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.773208656996902
2632553,281941.0,0.0817450719079108,28,1.2857142857142858,843,0,0.0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,12.707429582433905
6091542,355343.0833333333,0.0376290111203857,46,0.217391304347826,1239,1,0.0652173913043478,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,12.491837882025175
67933,720146.3333333334,0.0074087647374444,53,0.1509433962264151,581,1,0.1886792452830188,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8.658866349732383
19888,1473574.0,0.0392759372790236,45,0.0888888888888888,141,0,0.1777777777777777,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.20320197908411
765520,32284.0,0.0096022797670672,85,0.1294117647058823,958,0,0.2588235294117647,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10.382358005060567
2882287,549163.2857142857,0.0331067595955934,39,0.2564102564102564,386,0,0.2307692307692307,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13.184225821038435
698,23634.0,0.0055428619785055,44,0.2954545454545454,313,0,0.0454545454545454,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,10.070483943227337
630199,662761.0,0.0313763392697728,35,0.4571428571428571,713,1,0.2,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.33899678199267
586437,44216.0,0.0210104939388456,60,0.05,200,0,0.15,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.696864609504868
2127866,255269.66666666663,0.0584190120987953,23,0.3478260869565217,1375,0,0.0869565217391304,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,12.40177511065846
46483,3940.0,0.0185279187817258,68,0.0,295,0,0.1764705882352941,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.279189777195004
7092637,13721449.25,0.0545494280945591,40,1.225,482,0,0.125,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.531280405376272
779,7977.0,0.0035100915131001,10,0.0,138,0,0.9,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8.984443032465352
362412,151493.0,0.0143115523805789,84,0.1071428571428571,149,0,0.0714285714285714,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8.507344855361422
329821,546964.0,0.0083606964992211,81,0.4444444444444444,1188,0,0.1975308641975308,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.212140093982196
158197,157976.0,0.0306280513154259,39,0.8461538461538461,354,0,0.0512820512820512,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11.420667622042432
399408,249064.2,0.0049106612432787,51,0.0588235294117647,785,1,0.0784313725490196,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,7.898039690764619
737,14289.0,0.0029393239554902,16,0.9375,714,2,0.125,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,9.567315270923913
289,25796.0,0.0024810048069468,37,0.5405405405405406,0,0,0.1081081081081081,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.158013485079007
0,5509.0,0.0,20,1.3,189,0,0.35,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8.61431990214696
2734,218855.0,0.0321308629000936,31,0.0967741935483871,60,0,0.4838709677419355,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,12.296169258281612
